period,ugs_id,plant,pollinator,w
C,45,Crepis capillaris,Sphaerophoria sp.,1
C,45,Crepis capillaris,wildbee,1
C,45,Lotus corniculatus,Apis mellifera,7
C,45,Lotus corniculatus,Bombus pascuorum,1
C,45,Lotus corniculatus,Himacerus mirmicoides,1
C,45,Lotus corniculatus,Megachile willughbiella,1
C,45,Plantago lanceolata,Apis mellifera,1
C,45,Prunella vulgaris,Apis mellifera,1
C,45,Prunella vulgaris,Bombus pascuorum,1
C,45,Prunella vulgaris,Bombus terrestris,2
C,45,Prunella vulgaris,Bombus terrestris aggr.,3
C,45,Prunella vulgaris,Lasioglossum glabriusculum,1
C,45,Symphoricarpos albus,Bombus hyponorum,1
C,45,Symphoricarpos albus,Halictus tumulorum,1
C,45,Trifolium pratense,Bombus pascuorum,1
C,45,Trifolium repens,Apis mellifera,10
C,46,Achillea millefolium,Halictus subauratus,2
C,46,Bellis perennis,Sphaerophoria scripta,1
C,46,Daucus carota,Hylaeus sp.,1
C,46,Daucus carota,Lucilia sp.,1
C,46,Daucus carota,Maniola jurtina,1
C,46,Daucus carota,Morphospecies 14,1
C,46,Daucus carota,Morphospecies 18,1
C,46,Daucus carota,Morphospecies 19,1
C,46,Daucus carota,Myathropa florea,1
C,46,Daucus carota,Tephritinae,1
C,46,Daucus carota,diptera_R1,1
C,46,Eupatorium cannabinum,Apis mellifera,20
C,46,Eupatorium cannabinum,Halictus scabiosae,1
C,46,Galium mollugo aggr.,Lasioglossum morio,1
C,46,Geranium pratense,Apis mellifera,4
C,46,Prunella vulgaris,Andrena minutuloides,1
C,46,Prunella vulgaris,Apis mellifera,5
C,46,Prunella vulgaris,Bombus pascuorum,2
C,46,Prunella vulgaris,Bombus terrestris,1
C,46,Prunella vulgaris,Bombus terrestris aggr.,1
C,46,Prunella vulgaris,Sphaerophoria sp.,1
C,46,Stellaria graminea,Apis mellifera,1
C,46,Stellaria graminea,Halictus tumulorum,1
C,46,Trifolium repens,Apis mellifera,8
C,47,Bellis perennis,wildbee,1
C,47,Trifolium repens,Apis mellifera,12
C,47,Trifolium repens,Chelostoma rapunculi,1
C,47,Trifolium repens,Halictus subauratus,2
C,47,Trifolium repens,Osmia caerulescens,1
C,48,Bellis perennis,Lasioglossum malachurum,1
C,48,Campanula rotundifolia,Chelostoma campanularum,1
C,48,Centaurea jacea,Halictus simplex aggr.,1
C,48,Crepis capillaris,Lasioglossum nitidulum,1
C,48,Heracleum sphondylium,Anogcodes rufiventris,1
C,48,Heracleum sphondylium,Ectophasia sp.,1
C,48,Heracleum sphondylium,Hylaeus gredleri,1
C,48,Heracleum sphondylium,Trichodes apiarius,1
C,48,Hypochaeris radicata,Chelostoma distinctum,1
C,48,Hypochaeris radicata,Halictus scabiosae,2
C,48,Hypochaeris radicata,Hylaeus communis,1
C,48,Hypochaeris radicata,Hylaeus punctatus,1
C,48,Hypochaeris radicata,Lasioglossum villosulum,1
C,48,Hypochaeris radicata,Sicus sp.,1
C,48,Lotus corniculatus,Anthidium punctatum,1
C,48,Lotus corniculatus,Apis mellifera,1
C,48,Lotus corniculatus,Bombus pascuorum,2
C,48,Medicago lupulina,Lasioglossum malachurum,1
C,48,Plantago lanceolata,Apis mellifera,1
C,48,Prunella vulgaris,Apis mellifera,17
C,48,Prunella vulgaris,Bombus pascuorum,1
C,48,Prunella vulgaris,Bombus terrestris aggr.,2
C,48,Prunella vulgaris,Halictus tumulorum,1
C,48,Torilis japonica,Eristalis nemorum,1
C,48,Torilis japonica,Eristalis pertinax,1
C,48,Torilis japonica,Lasioglossum nitidulum,2
C,48,Torilis japonica,Lucilia sp.,2
C,48,Torilis japonica,Morphospecies 8,1
C,48,Torilis japonica,NA,1
C,48,Torilis japonica,Sphaerophoria scripta,1
C,48,Torilis japonica,diptera_A12,1
C,48,Torilis japonica,diptera_T4,1
C,48,Trifolium pratense,Bombus humilis,1
C,48,Trifolium repens,Andrena wilkella,1
C,48,Trifolium repens,Apis mellifera,43
C,48,Trifolium repens,Bombus terrestris aggr.,1
C,49,Buphthalmum salicifolium,Lasioglossum albipes,1
C,49,Buphthalmum salicifolium,Lasioglossum pauxillum,1
C,49,Cirsium arvense,Apis mellifera,3
C,49,Cirsium arvense,Cryptocephalus sericeus,1
C,49,Cirsium arvense,Halictus langobardicus,1
C,49,Galium verum,Apis mellifera,6
C,49,Galium verum,Halictus confusus,1
C,49,Galium verum,Lasioglossum laticeps,7
C,49,Galium verum,Lasioglossum politum,1
C,49,Galium verum,Sphaerophoria scripta,3
C,49,Helianthemum nummularium,Apis mellifera,1
C,49,Lotus corniculatus,Ancistrocerus gazella,1
C,49,Lotus corniculatus,Apis mellifera,1
C,49,Lotus corniculatus,Bombus lapidarius,1
C,49,Lotus corniculatus,Bombus sp.,1
C,49,Lotus corniculatus,Megachile willughbiella,1
C,49,Lotus corniculatus,Sphaerophoria scripta,1
C,49,Medicago sativa,Apis mellifera,1
C,49,Melilotus albus,Apis mellifera,1
C,49,Origanum vulgare,Apis mellifera,34
C,49,Origanum vulgare,Bombus hyponorum,1
C,49,Origanum vulgare,Bombus lapidarius,1
C,49,Origanum vulgare,Bombus terrestris,1
C,49,Origanum vulgare,Bombus terrestris aggr.,3
C,49,Origanum vulgare,Bombus vestalis,2
C,49,Origanum vulgare,Eristalis tenax,2
C,49,Origanum vulgare,Helophilus trivittatus,1
C,49,Origanum vulgare,Lasioglossum laticeps,1
C,49,Origanum vulgare,Lasioglossum pauxillum,1
C,49,Origanum vulgare,Lasioglossum politum,1
C,49,Origanum vulgare,lepidoptera,1
C,49,Petrorhagia saxifraga,Helophilus pendulus,1
C,49,Petrorhagia saxifraga,Lasioglossum pauxillum,1
C,49,Petrorhagia saxifraga,Sphaerophoria taeniata,1
C,49,Thymus serpyllum,Apis mellifera,8
C,49,Thymus serpyllum,Helophilus trivittatus,1
C,49,Thymus serpyllum,Lasioglossum nitidulum,1
C,50,Daucus carota,Eristalis arbustorum,1
C,50,Daucus carota,Gymnosoma sp.,1
C,50,Daucus carota,NA,2
C,50,Daucus carota,Oedemera lurida,1
C,50,Hypochaeris radicata,Lasioglossum pauxillum,1
C,50,Leontodon hispidus,Halictus confusus,1
C,50,Leontodon hispidus,Lasioglossum malachurum,1
C,50,Leontodon hispidus,Sphaerophoria scripta,1
C,50,Lotus corniculatus,Anthidium oblongatum,3
C,50,Lotus corniculatus,Apis mellifera,14
C,50,Lotus corniculatus,Bombus lapidarius,1
C,50,Lotus corniculatus,Megachile rotundata,1
C,50,Lotus corniculatus,Megachile willughbiella,1
C,50,Medicago sativa,Apis mellifera,6
C,50,Medicago sativa,Bombus lapidarius,1
C,50,Medicago sativa,Bombus terrestris aggr.,1
C,50,Plantago lanceolata,Apis mellifera,1
C,50,Plantago lanceolata,Halictus tumulorum,1
C,50,Plantago lanceolata,Lasioglossum calceatum,1
C,50,Plantago lanceolata,Lasioglossum malachurum,2
C,50,Plantago lanceolata,Sphaerophoria scripta,2
C,50,Plantago media,Apis mellifera,1
C,50,Plantago media,Bombus terrestris aggr.,2
C,50,Plantago media,Lasioglossum pauxillum,1
C,50,Trifolium pratense,Bombus terrestris aggr.,2
C,50,Trifolium pratense,Lasioglossum politum,1
C,50,Trifolium pratense,coleoptera,1
C,51,Achillea millefolium,Colletes similis,1
C,51,Achillea millefolium,Gymnosoma sp.,1
C,51,Buphthalmum salicifolium,Sphaerophoria scripta,2
C,51,Centaurea scabiosa,Apis mellifera,20
C,51,Centaurea scabiosa,Bombus lapidarius,2
C,51,Centaurea scabiosa,Bombus terrestris,1
C,51,Centaurea scabiosa,Bombus terrestris aggr.,1
C,51,Centaurea scabiosa,Halictus scabiosae,1
C,51,Centaurea scabiosa,Lasioglossum pauxillum,1
C,51,Cichorium intybus,Apis mellifera,4
C,51,Cichorium intybus,Bombus lapidarius,2
C,51,Cota tinctoria,Lasioglossum pauxillum,2
C,51,Cota tinctoria,Sphaerophoria sp.,1
C,51,Daucus carota,Eristalis arbustorum,1
C,51,Daucus carota,Hylaeus punctatus,1
C,51,Daucus carota,Mordellistena sp.,1
C,51,Echium vulgare,Bombus terrestris aggr.,1
C,51,Echium vulgare,Hoplitis adunca,2
C,51,Erigeron annuus,Eristalis tenax,1
C,51,Erigeron annuus,Lasioglossum morio,1
C,51,Erigeron annuus,Sphaerophoria scripta,1
C,51,Galega officinalis,Apis mellifera,1
C,51,Lotus corniculatus,Anthidium oblongatum,1
C,51,Lotus corniculatus,Anthidium punctatum,4
C,51,Lotus corniculatus,Apis mellifera,3
C,51,Lotus corniculatus,Halictus confusus,1
C,51,Lotus corniculatus,Lasioglossum lativentre,1
C,51,Lotus corniculatus,Thecophora sp.,1
C,51,Malva alcea,Apis mellifera,7
C,51,Medicago lupulina,Lasioglossum malachurum,1
C,51,Melilotus albus,Apis mellifera,21
C,51,Melilotus albus,Sphaerophoria scripta,1
C,51,Picris hieracioides,Eupeodes luniger,1
C,51,Picris hieracioides,Polistes dominula,1
C,51,Potentilla reptans,Lasioglossum pauxillum,1
C,51,Scabiosa columbaria,Apis mellifera,2
C,51,Scabiosa columbaria,Bombus lapidarius,1
C,51,Scabiosa columbaria,Halictus scabiosae,1
C,51,Trifolium pratense,Ancistrocerus gazella,1
C,51,Trifolium repens,Apis mellifera,3
C,51,Verbascum blattaria,Lasioglossum nitidulum,1
C,51,Vicia sepium,Bombus pascuorum,1
C,52,Achillea millefolium,Andrena dorsata,1
C,52,Achillea millefolium,Colletes daviesanus,1
C,52,Achillea millefolium,Eristalis tenax,1
C,52,Achillea millefolium,Halictus tumulorum,1
C,52,Achillea millefolium,Heriades truncorum,1
C,52,Achillea millefolium,Lasioglossum pauxillum,1
C,52,Achillea millefolium,Lucilia sp.,1
C,52,Centaurea scabiosa,Apis mellifera,1
C,52,Daucus carota,Andrena afzeliella,1
C,52,Daucus carota,Apis mellifera,2
C,52,Daucus carota,Hylaeus communis,2
C,52,Daucus carota,Lucilia sp.,1
C,52,Daucus carota,hymenoptera,1
C,52,Knautia arvensis,Halictus simplex aggr.,1
C,52,Knautia arvensis,Sicus sp.,1
C,52,Leucanthemum vulgare,Hylaeus nigritus,1
C,52,Lotus corniculatus,Anthidium oblongatum,1
C,52,Lotus corniculatus,Bombus lapidarius,1
C,52,Origanum vulgare,Apis mellifera,12
C,52,Trifolium pratense,Bombus pascuorum,2
C,52,Trifolium repens,Andrena afzeliella,1
C,52,Trifolium repens,Apis mellifera,98
C,53,Achillea millefolium,Lasioglossum pauxillum,1
C,53,Achillea millefolium,NA,1
C,53,Centaurea jacea,Apis mellifera,2
C,53,Centaurea jacea,Bombus humilis,1
C,53,Centaurea jacea,Cryptocephalus sericeus,1
C,53,Centaurea jacea,Hylaeus nigritus,1
C,53,Centaurea jacea,Lasioglossum pauxillum,1
C,53,Centaurea jacea,Megachile willughbiella,1
C,53,Centaurea scabiosa,Bombus lapidarius,1
C,53,Centaurea scabiosa,Lasioglossum pauxillum,1
C,53,Daucus carota,Halictus subauratus,1
C,53,Daucus carota,Lucilia sp.,1
C,53,Daucus carota,NA,2
C,53,Daucus carota,Pipizella viduata,1
C,53,Daucus carota,Sphaerophoria scripta,1
C,53,Daucus carota,diptera_T8,1
C,53,Erigeron annuus,NA,1
C,53,Galium verum,NA,1
C,53,Lotus corniculatus,Anthidium oblongatum,4
C,53,Lotus corniculatus,Apis mellifera,3
C,53,Lotus corniculatus,Bombus lapidarius,2
C,53,Lotus corniculatus,Bombus terrestris aggr.,2
C,53,Lotus corniculatus,Halictus confusus,2
C,53,Lotus corniculatus,Megachile ericetorum,1
C,53,Lotus corniculatus,Megachile rotundata,2
C,53,Lotus corniculatus,Megachile willughbiella,1
C,53,Lotus corniculatus,Morphospecies 13,1
C,53,Lotus corniculatus,Osmia caerulescens,1
C,53,Malva alcea,Apis mellifera,1
C,53,Medicago lupulina,cf. Ophiomyia sp.,1
C,53,Medicago sativa,Apis mellifera,7
C,53,Medicago sativa,Bombus pascuorum,1
C,53,Medicago sativa,Bombus terrestris aggr.,1
C,53,Medicago sativa,Lasioglossum morio,1
C,53,Medicago sativa,Megachile argentata,1
C,53,Medicago sativa,diptera_T16,1
C,53,Melilotus albus,Apis mellifera,3
C,53,Melilotus albus,Halictus subauratus,1
C,53,Melilotus albus,Isodontia mexicana,1
C,53,Origanum vulgare,Apis mellifera,4
C,53,Plantago lanceolata,Lasioglossum pauxillum,1
C,53,Prunella vulgaris,Bombus humilis,2
C,53,Trifolium pratense,Bombus humilis,1
C,53,Trifolium repens,Apis mellifera,2
C,54,Campanula persicifolia,Apis mellifera,1
C,54,Echium vulgare,Apis mellifera,59
C,54,Echium vulgare,Bombus pascuorum,2
C,54,Echium vulgare,Bombus terrestris aggr.,2
C,54,Echium vulgare,Hoplitis adunca,3
C,54,Echium vulgare,Lasioglossum laticeps,2
C,54,Echium vulgare,Lasioglossum politum,2
C,54,Lotus corniculatus,Lucilia sp.,1
C,54,Medicago sativa,Apis mellifera,21
C,54,Melilotus albus,Apis mellifera,8
C,55,Cichorium intybus,Lasioglossum pauxillum,1
C,55,Clematis vitalba,Apis mellifera,3
C,55,Clematis vitalba,Eristalis tenax,1
C,55,Crepis capillaris,Lasioglossum pauxillum,1
C,55,Daucus carota,Lucilia sp.,2
C,55,Eupatorium cannabinum,Apis mellifera,1
C,55,Eupatorium cannabinum,Eristalis arbustorum,1
C,55,Eupatorium cannabinum,Eristalis similis,2
C,55,Eupatorium cannabinum,Lasioglossum calceatum,1
C,55,Eupatorium cannabinum,Lucilia sp.,3
C,55,Eupatorium cannabinum,Sphaerophoria taeniata,1
C,55,Eupatorium cannabinum,Syritta pipiens,1
C,55,Eupatorium cannabinum,diptera,1
C,55,Galium verum,Deraeocoris ruber,1
C,55,Galium verum,Lasioglossum laticeps,1
C,55,Galium verum,Lucilia sp.,1
C,55,Galium verum,diptera_Sa2,1
C,55,Helianthemum nummularium,Apis mellifera,1
C,55,Hypericum perforatum,Eristalis similis,1
C,55,Hypochaeris radicata,Lasioglossum leucozonium,1
C,55,Malva moschata,Apis mellifera,3
C,55,Medicago sativa,Apis mellifera,1
C,55,Origanum vulgare,Apis mellifera,1
C,55,Origanum vulgare,Eristalis tenax,1
C,55,Origanum vulgare,Helophilus pendulus,1
C,55,Scabiosa columbaria,Apis mellifera,1
C,55,Scabiosa columbaria,Bombus lucorum,1
C,56,Campanula rapunculoides,Chelostoma rapunculi,1
C,56,Centaurea jacea,Apis mellifera,7
C,56,Centaurea jacea,Hylaeus nigritus,3
C,56,Centaurea jacea,Megachile argentata,1
C,56,Clinopodium vulgare,Bombus pascuorum,1
C,56,Clinopodium vulgare,Lasioglossum morio,1
C,56,Daucus carota,Cheilosia soror,1
C,56,Daucus carota,Hylaeus pictipes,1
C,56,Daucus carota,Hylaeus sp.,1
C,56,Daucus carota,Morphospecies 9,2
C,56,Daucus carota,NA,2
C,56,Erigeron annuus,Lasioglossum pauxillum,3
C,56,Galium mollugo aggr.,Lasioglossum laticeps,1
C,56,Galium mollugo aggr.,Lasioglossum pauxillum,1
C,56,Geranium pratense,Apis mellifera,1
C,56,Knautia arvensis,Apis mellifera,5
C,56,Knautia arvensis,Clanoptilus elegans,1
C,56,Knautia dipsacifolia,Apis mellifera,2
C,56,Knautia dipsacifolia,Megachile willughbiella,1
C,56,Lotus corniculatus,Anthidium oblongatum,1
C,56,Lotus corniculatus,Bombus humilis,1
C,56,Lotus corniculatus,Megachile willughbiella,1
C,56,Medicago sativa,Bombus terrestris aggr.,1
C,56,Medicago sativa,Halictus confusus,1
C,56,Medicago sativa,Lasioglossum pauxillum,1
C,56,Onobrychis viciifolia,Bombus lapidarius,1
C,56,Plantago lanceolata,Lasioglossum pauxillum,1
C,56,Reseda lutea,Hylaeus gibbus aggr.,2
C,56,Reseda lutea,Hylaeus sp.,2
C,56,Salvia pratensis,Apis mellifera,1
C,56,Salvia pratensis,Megachile ericetorum,1
C,56,Tanacetum vulgare,Hylaeus nigritus,3
C,56,Tanacetum vulgare,Lasioglossum pauxillum,1
C,56,Tanacetum vulgare,NA,1
C,56,Trifolium pratense,Oxythyrea funesta,1
C,56,Trifolium repens,Bombus lapidarius,1
C,56,Verbena officinalis,Apis mellifera,1
C,56,Verbena officinalis,Sphaerophoria scripta,1
C,56,Vicia sepium,Bombus humilis,1
C,56,Vicia sepium,Bombus pascuorum,2
C,57,Achillea millefolium,Lasioglossum pauxillum,1
C,57,Centaurea jacea,Apis mellifera,1
C,57,Centaurea jacea,Hylaeus nigritus,1
C,57,Centaurea jacea,Larinus obtusus,1
C,57,Centaurea stoebe,Apis mellifera,1
C,57,Centaurea stoebe,Hylaeus nigritus,2
C,57,Cirsium arvense,Apis mellifera,5
C,57,Cirsium arvense,Hylaeus communis,1
C,57,Cirsium vulgare,Apis mellifera,3
C,57,Cirsium vulgare,Episyrphus balteatus,1
C,57,Cirsium vulgare,Lasioglossum pauxillum,1
C,57,Cota tinctoria,Apis mellifera,1
C,57,Cota tinctoria,Halictus subauratus,1
C,57,Cota tinctoria,Heriades truncorum,1
C,57,Cota tinctoria,Lasioglossum pauxillum,4
C,57,Cota tinctoria,Sphaerophoria scripta,1
C,57,Echium vulgare,Apis mellifera,6
C,57,Echium vulgare,Bombus pascuorum,1
C,57,Echium vulgare,Lasioglossum morio,1
C,57,Galium mollugo aggr.,Deraeocoris ruber,1
C,57,Galium mollugo aggr.,Lasioglossum laticeps,1
C,57,Galium mollugo aggr.,Lasioglossum pauxillum,2
C,57,Galium mollugo aggr.,Lasioglossum politum,1
C,57,Galium mollugo aggr.,NA,1
C,57,Galium mollugo aggr.,wildbee,1
C,57,Heracleum sphondylium,Hylaeus gredleri,1
C,57,Lotus corniculatus,Apis mellifera,1
C,57,Lotus corniculatus,Bombus lapidarius,1
C,57,Lotus corniculatus,Lasioglossum pauxillum,2
C,57,Lotus corniculatus,Megachile willughbiella,2
C,57,Medicago sativa,Apis mellifera,1
C,57,Medicago sativa,Megachile centuncularis,1
C,57,Origanum vulgare,Apis mellifera,37
C,57,Plantago lanceolata,Lasioglossum pauxillum,1
C,57,Trifolium pratense,Apis mellifera,1
C,57,Trifolium pratense,Bombus hortorum,1
C,57,Trifolium repens,Apis mellifera,1
C,57,Vicia sepium,Bombus humilis,1
C,57,Vicia sepium,Bombus pascuorum,3
C,58,Cirsium arvense,Apis mellifera,7
C,58,Cirsium arvense,Hylaeus hyalinatus,1
C,58,Cirsium arvense,Hylaeus punctatus,1
C,58,Cirsium arvense,Lasioglossum pauxillum,1
C,58,Cirsium arvense,Sicus sp.,1
C,58,Cirsium vulgare,Apis mellifera,8
C,58,Cota tinctoria,Lucilia sp.,1
C,58,Cota tinctoria,diptera_A7,1
C,58,Echium vulgare,Lasioglossum malachurum,1
C,58,Erigeron annuus,Anogcodes rufiventris,1
C,58,Erigeron annuus,Apis mellifera,2
C,58,Erigeron annuus,Colletes similis,1
C,58,Erigeron annuus,Halictus subauratus,1
C,58,Erigeron annuus,Hylaeus hyalinatus,1
C,58,Erigeron annuus,Lasioglossum laticeps,1
C,58,Erigeron annuus,Lasioglossum malachurum,1
C,58,Erigeron annuus,Lasioglossum pauxillum,2
C,58,Erigeron annuus,Lucilia sp.,1
C,58,Erigeron annuus,Melanostoma mellinum,1
C,58,Erigeron annuus,Sphaerophoria scripta,1
C,58,Erigeron annuus,Syrphus vitripennis,1
C,58,Erigeron annuus,wildbee,1
C,58,Malva sylvestris,Apis mellifera,6
C,58,Medicago sativa,Polistes dominula,1
C,58,Melilotus albus,Apis mellifera,23
C,58,Melilotus officinalis,Apis mellifera,36
C,58,Potentilla reptans,Andrena dorsata,1
C,58,Tanacetum parthenium,Colletes similis,1
C,58,Tanacetum parthenium,Lasioglossum laticeps,1
C,58,Trifolium hybridum,Apis mellifera,5
C,58,Trifolium hybridum,Oedemera lurida,1
C,58,Trifolium pratense,Bombus humilis,2
C,59,Achillea millefolium,Anthrenus verbasci,1
C,59,Achillea millefolium,Apis mellifera,1
C,59,Achillea millefolium,Lasioglossum laticeps,1
C,59,Achillea millefolium,Lucilia sp.,1
C,59,Achillea millefolium,Mordellistena sp.,1
C,59,Achillea millefolium,Sphaerophoria scripta,1
C,59,Echium vulgare,Apis mellifera,5
C,59,Echium vulgare,Bombus pascuorum,1
C,59,Echium vulgare,Hoplitis adunca,3
C,59,Echium vulgare,Lasioglossum laticeps,2
C,59,Echium vulgare,Lasioglossum malachurum,1
C,59,Echium vulgare,Morphospecies 7,1
C,59,Echium vulgare,Osmia bicornis,1
C,59,Echium vulgare,Sphaerophoria scripta,1
C,59,Helianthemum nummularium,Lasioglossum morio,1
C,59,Onobrychis viciifolia,Apis mellifera,23
C,59,Onobrychis viciifolia,Bombus pascuorum,1
C,59,Onobrychis viciifolia,Bombus terrestris aggr.,5
C,59,Onobrychis viciifolia,Chelostoma rapunculi,1
C,60,Achillea millefolium,Hylaeus communis,1
C,60,Achillea millefolium,Lasioglossum morio,1
C,60,Centaurea jacea,Apis mellifera,25
C,60,Geranium pratense,Apis mellifera,41
C,60,Geranium pratense,Bombus humilis,1
C,60,Geranium pratense,Bombus pascuorum,1
C,60,Geranium pratense,Lasioglossum calceatum,1
C,60,Geranium pratense,Lasioglossum pauxillum,1
C,60,Medicago sativa,Apis mellifera,1
C,60,Medicago sativa,Bombus pascuorum,1
C,60,Ranunculus acris,Lasioglossum calceatum,1
C,60,Trifolium pratense,Apis mellifera,3
C,60,Trifolium pratense,Bombus pascuorum,1
