Id,capture_date,capture_window,phytometer_plant,taxon,nectar_robber,male,female,adult,intertegular_distance,fulcrum_length,prementum_length,labellum_lenght,forewing_length,proboscis_length,labellum_prementum_ratio,comment
85,23.06.2016,4,Radish,Episyrphus balteatus,0,1,0,1,2.555,1.222,0.598,1.067,10.051,2.887,1.784,
85,23.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,2.317,1.195,0.483,1.174,10.358,2.852,2.431,
85,23.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,2.358,1.125,0.58,1.057,10.226,2.762,1.822,
85,23.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,1.865,0.932,0.492,0.883,8.873,2.307,1.795,
85,23.06.2016,4,Radish,Episyrphus balteatus,0,1,0,1,2.135,1.166,0.531,0.925,8.644,2.622,1.742,
85,23.06.2016,4,Radish,Episyrphus balteatus,0,1,0,1,2.567,1.215,0.535,1.021,9.725,2.771,1.908,
85,23.06.2016,4,Radish,Episyrphus balteatus,0,1,0,1,2.63,1.224,0.588,1.29,10.209,3.102,2.194,
85,23.06.2016,7,Radish,Episyrphus balteatus,0,1,0,1,2.655,1.295,0.632,1.095,10.121,3.022,1.733,
40,23.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.003,1.08,0.505,0.81,8.635,2.395,1.604,
40,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.35,1.156,0.518,0.947,9.429,2.621,1.828,
40,23.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,1.952,0.986,0.51,0.931,8.862,2.427,1.825,
84,23.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.615,1.256,0.66,1.145,9.989,3.061,1.735,
84,23.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.295,1.092,0.486,1.059,8.427,2.637,2.179,
84,23.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.464,1.186,0.502,1,9.656,2.688,1.992,
84,23.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.119,1.015,0.507,0.951,9.447,2.473,1.876,
84,23.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.535,1.242,0.551,1.224,9.856,3.017,2.221,
84,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.624,1.252,0.527,1.159,10.025,2.938,2.199,
84,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.168,0.973,0.471,1.04,8.668,2.484,2.208,
84,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.15,1.05,0.515,NA,8.715,NA,NA,
84,23.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,1.919,0.983,0.463,0.977,8.556,2.423,2.11,
84,23.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,2.457,1.224,0.592,1.121,10.485,2.937,1.894,
39,23.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,
39,23.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.708,1.218,0.6,1.156,10.073,2.974,1.927,
83,23.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,2.182,1.116,0.47,1.013,9.696,2.599,2.155,
83,23.06.2016,6,Radish,Episyrphus balteatus,0,0,1,1,2.351,1.116,0.514,1.037,10.349,2.667,2.018,
19,23.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.123,1.06,0.493,1.05,9.791,2.603,2.13,
19,23.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.642,1.214,0.543,1.14,10.326,2.897,2.099,
19,23.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.628,1.234,0.53,1.021,10.344,2.785,1.926,
85,23.06.2016,8,Radish,Episyrphus balteatus,0,0,1,1,2.228,1.044,0.463,1.058,10.265,2.565,2.285,
85,23.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,1.942,NA,NA,NA,8.731,NA,NA,
85,23.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.245,0.989,0.446,0.879,9.441,2.314,1.971,
85,23.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.24,1.019,0.488,0.89,9.618,2.397,1.824,
85,23.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.496,1.172,0.505,0.995,10.963,2.672,1.97,
85,23.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.452,1.182,0.507,1.029,10.63,2.718,2.03,
85,23.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.177,1.058,0.514,0.983,10.32,2.555,1.912,
85,23.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.267,0.973,0.444,0.965,10.317,2.382,2.173,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.309,1.21,0.497,1.035,10.024,2.742,2.082,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.345,1.075,0.487,0.897,10.454,2.459,1.842,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.18,1.05,0.43,0.893,9.909,2.373,2.077,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,1.818,0.953,0.381,0.887,9.036,2.221,2.328,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.617,1.188,0.486,1.06,10.205,2.734,2.181,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,1.714,0.886,0.399,0.871,7.845,2.156,2.183,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.468,1.194,0.504,1.078,10.186,2.776,2.139,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.177,1.018,0.477,0.985,9.962,2.48,2.065,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,NA,1.011,0.48,0.945,9.597,2.436,1.969,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.186,1.024,0.448,0.911,8.642,2.383,2.033,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.28,1.152,0.48,0.907,10.314,2.539,1.89,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,NA,NA,0.517,1.048,9.861,1.565,2.027,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,1.936,0.944,0.461,0.768,9.066,2.173,1.666,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.605,1.175,0.532,1.046,10.551,2.753,1.966,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.091,1.053,0.459,0.922,9.696,2.434,2.009,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,1.52,0.892,0.361,0.758,8.333,2.011,2.1,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.477,1.157,0.515,0.999,10.441,2.671,1.94,
85,23.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.153,NA,NA,NA,9.774,NA,NA,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.592,1.147,0.51,0.996,10.617,2.653,1.953,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,2.044,0.986,0.481,0.938,10.191,2.405,1.95,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,1.883,0.924,0.425,0.801,8.883,2.15,1.885,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,2.205,1.197,0.497,0.934,10.327,2.628,1.879,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.482,1.162,0.487,1.036,10.144,2.685,2.127,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.636,NA,NA,NA,10.761,NA,NA,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.356,1.186,0.501,1.041,10.155,2.728,2.078,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.087,NA,NA,NA,9.51,NA,NA,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,1.781,0.935,0.4,0.795,8.634,2.13,1.988,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,NA,1.065,0.453,0.961,NA,2.479,2.121,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,1.761,0.926,0.432,0.827,8.491,2.185,1.914,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,2.11,1.027,0.459,0.852,9.886,2.338,1.856,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.568,1.146,0.455,1.049,11.093,2.65,2.305,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,1.986,1.035,0.46,0.988,9.719,2.483,2.148,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.48,1.184,NA,1.072,10.713,NA,NA,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.44,1.216,0.515,1.086,10.28,2.817,2.109,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.37,1.225,0.536,1.069,10.366,2.83,1.994,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.579,1.11,0.495,1.042,10.427,2.647,2.105,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,1.943,0.96,0.456,0.877,9.807,2.293,1.923,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.51,1.129,0.577,0.988,10.346,2.694,1.712,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.512,1.207,0.535,1.071,10.878,2.813,2.002,
85,23.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.534,1.142,0.512,1.088,NA,2.742,2.125,
85,23.06.2016,6,Radish,Episyrphus balteatus,0,1,0,1,2.482,NA,NA,NA,10.157,NA,NA,
85,23.06.2016,6,Radish,Episyrphus balteatus,0,0,1,1,1.872,0.924,0.451,0.759,9.409,2.134,1.683,
2,23.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.523,NA,NA,1.074,10.409,NA,NA,
2,23.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,1.985,1.01,0.481,0.85,9.702,2.341,1.767,
2,23.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.332,1.248,0.52,0.946,9.656,2.714,1.819,
2,23.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.195,0.912,0.444,0.909,9.329,2.265,2.047,
2,23.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.155,1.086,0.453,0.934,9.888,2.473,2.062,
2,23.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.047,0.947,0.401,0.821,8.995,2.169,2.047,
2,23.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.528,1.067,0.5,0.992,10.3,2.559,1.984,
2,23.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.481,1.211,0.556,1.048,10.466,2.815,1.885,
48,23.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.097,1.084,0.559,0.976,9.805,2.619,1.746,
41,24.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,1.951,1.049,0.468,0.972,8.675,2.489,2.077,
41,24.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,2.311,1.237,0.594,1.047,10.601,2.878,1.763,
41,24.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,2.082,1.066,0.468,0.955,9.437,2.489,2.041,
41,24.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.199,1.007,0.479,0.939,8.781,2.425,1.96,
41,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,1.822,0.963,0.45,0.946,8.088,2.359,2.102,
41,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.391,NA,NA,NA,9.794,NA,NA,
25,24.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.237,1.087,0.516,0.868,9.146,2.471,1.682,
25,24.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.42,1.162,0.53,1.13,9.32,2.822,2.132,
25,24.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.257,1.135,0.521,1.019,9.499,2.675,1.956,
25,24.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.018,1.072,0.495,0.987,8.979,2.554,1.994,
25,24.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.119,1.018,0.518,0.964,8.639,2.5,1.861,
25,24.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.542,1.294,0.539,1.074,10.016,2.907,1.993,
25,24.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.442,1.158,0.53,1.043,9.535,2.731,1.968,
25,24.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.237,1.221,0.521,0.961,9.393,2.703,1.845,
25,24.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.401,1.167,0.58,0.975,9.503,2.722,1.681,
25,24.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.077,1.088,0.512,0.961,9.443,2.561,1.877,
25,24.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.202,1.127,0.599,1.11,9.333,2.836,1.853,
25,24.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,2.189,1.164,0.555,1.121,9.696,2.84,2.02,
25,24.06.2016,4,Radish,Episyrphus balteatus,0,1,0,1,2.658,1.247,0.586,1.215,9.969,3.048,2.073,
56,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.061,1.077,0.424,NA,9.494,NA,NA,
56,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.089,1.067,0.407,0.941,10.081,2.415,2.312,
56,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.426,1.199,0.508,0.977,10.153,2.684,1.923,
56,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,NA,NA,0.491,0.857,NA,1.348,1.745,
56,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.275,1.075,0.454,0.917,9.708,2.446,2.02,
56,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,1.906,0.999,0.503,0.897,8.287,2.399,1.783,
56,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.582,1.123,0.528,NA,10.066,NA,NA,
56,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.324,1.085,0.524,1.034,NA,2.643,1.973,
56,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,1.865,0.912,0.41,0.739,7.808,2.061,1.802,
56,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.129,1.031,0.473,0.878,8.354,2.382,1.856,
56,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,1.995,1.084,0.451,0.975,9.234,2.51,2.162,
56,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,1.933,1.025,0.481,0.87,9.586,2.376,1.809,
56,24.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.159,1.034,0.451,0.867,8.969,2.352,1.922,
56,24.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,1.823,0.909,0.396,0.861,8.548,2.166,2.174,
56,24.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,NA,NA,NA,NA,10.043,NA,NA,
56,24.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,1.527,0.817,0.378,0.737,7.545,1.932,1.95,
56,24.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.121,0.948,0.453,0.957,7.988,2.358,2.113,
56,24.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,1.79,0.98,0.487,0.967,8.396,2.434,1.986,
56,24.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,1.791,0.971,0.401,0.883,8.741,2.255,2.202,
56,24.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.678,1.144,0.507,1.136,10.494,2.787,2.241,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.16,1.151,0.456,0.943,9.997,2.55,2.068,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.342,1.209,0.544,1.039,9.487,2.792,1.91,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.211,1.046,0.495,NA,9.686,NA,NA,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.189,1.045,0.492,0.994,9.914,2.531,2.02,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.246,1.149,0.517,1.09,9.842,2.756,2.108,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,1.926,1.005,0.49,0.942,9.378,2.437,1.922,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,1.934,1.033,0.442,0.929,9.267,2.404,2.102,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.588,1.196,0.516,1.081,10.51,2.793,2.095,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.151,1.032,0.488,0.914,8.61,2.434,1.873,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.361,1.138,0.473,1.039,9.776,2.65,2.197,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.284,1.177,0.478,1.14,NA,2.795,2.385,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.374,1.1,0.442,0.949,9.627,2.491,2.147,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.26,1.079,0.467,0.984,9.187,2.53,2.107,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.079,0.916,0.416,NA,8.773,NA,NA,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,1.996,NA,NA,NA,9.142,NA,NA,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.149,1.111,0.503,0.985,10.114,2.599,1.958,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.366,1.136,0.521,1.053,10.139,2.71,2.021,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,1.912,1.022,0.493,0.945,8.372,2.46,1.917,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,1.999,0.98,0.429,0.928,9.283,2.337,2.163,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.265,NA,NA,NA,10.269,NA,NA,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.218,1.08,0.503,1.079,9.241,2.662,2.145,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.195,1.082,0.503,0.943,9.611,2.528,1.875,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,NA,1.011,NA,0.974,8.993,NA,NA,
25,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.552,NA,0.503,0.957,9.945,1.46,1.903,
25,24.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.237,0.983,0.464,0.861,NA,2.308,1.856,
25,24.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,1.888,1.017,0.445,0.859,8.63,2.321,1.93,
25,24.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,2.011,0.976,0.454,0.821,9.16,2.251,1.808,
25,24.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.136,1.031,0.448,0.88,9.12,2.359,1.964,
25,24.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,1.938,1.065,0.47,0.829,9.557,2.364,1.764,
25,24.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,2.169,0.994,0.488,0.935,NA,2.417,1.916,
25,24.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.099,0.977,0.423,0.809,9.378,2.209,1.913,
25,24.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,1.717,0.978,0.395,0.878,NA,2.251,2.223,
25,24.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.304,1.05,0.465,0.882,9.553,2.397,1.897,
7,24.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.339,1.128,0.486,1.013,9.804,2.627,2.084,
7,24.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,1.95,NA,NA,NA,8.661,NA,NA,
7,24.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.148,1.146,0.477,1.009,9.556,2.632,2.115,
30,24.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.25,1.029,0.467,0.915,10.076,2.411,1.959,
30,24.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,1.995,1.071,0.434,0.84,8.847,2.345,1.935,
30,24.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.336,1.059,0.567,0.902,9.611,2.528,1.591,
30,24.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.433,1.167,0.507,1.011,10.17,2.685,1.994,
30,24.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,NA,1.118,0.47,0.846,10.551,2.434,1.8,
30,24.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,2.227,1.101,0.506,1.073,9.922,2.68,2.121,
30,24.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,1.837,0.979,0.415,0.959,9.316,2.353,2.311,
30,24.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.102,0.941,0.447,0.886,8.037,2.274,1.982,
8,28.06.2016,8,Radish,Episyrphus balteatus,0,0,1,1,1.981,0.999,0.448,0.798,9.757,2.245,1.781,
8,28.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.54,1.124,0.536,1.13,10.572,2.79,2.108,
8,28.06.2016,5,Radish,Episyrphus balteatus,0,0,1,1,2.363,1.149,0.533,1.134,10.337,2.816,2.128,
8,28.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,2.126,1.058,0.469,0.984,9.65,2.511,2.098,
8,28.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,2.103,NA,0.412,0.948,9.256,1.36,2.301,
2,28.06.2016,6,Radish,Episyrphus balteatus,0,0,1,1,1.826,1.011,0.455,0.888,8.225,2.354,1.952,
2,28.06.2016,7,Radish,Episyrphus balteatus,0,0,1,1,2.123,1.059,0.486,0.878,8.473,2.423,1.807,
2,28.06.2016,7,Radish,Episyrphus balteatus,0,0,1,1,1.942,0.938,0.411,0.72,NA,2.069,1.752,
2,28.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,2.191,1.086,0.519,0.894,10.095,2.499,1.723,
2,28.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,2.077,1.126,0.501,0.937,9.431,2.564,1.87,
71,28.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.095,1.068,0.491,1.005,9.384,2.564,2.047,
71,28.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.473,1.143,0.534,1.071,9.677,2.748,2.006,
71,28.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,2.787,1.273,0.513,1.175,10.407,2.961,2.29,
71,28.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,2.103,1.071,0.446,1.047,9.683,2.564,2.348,
71,28.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,2.274,NA,NA,NA,10.143,NA,NA,
71,28.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,1.904,0.963,0.465,0.991,8.285,2.419,2.131,
71,28.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,2.09,1.085,0.488,0.974,9.658,2.547,1.996,
71,28.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,2.149,1.098,0.513,0.943,9.954,2.554,1.838,
71,28.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,2.296,1.182,0.539,1.094,10.544,2.815,2.03,
71,28.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,2.168,1.1,0.487,0.952,9.894,2.539,1.955,
71,28.06.2016,6,Radish,Episyrphus balteatus,0,0,1,1,1.805,0.871,0.378,0.769,7.956,2.018,2.034,
47,28.06.2016,5,Radish,Episyrphus balteatus,0,0,1,1,1.906,0.896,0.462,0.801,8.75,2.159,1.734,
47,28.06.2016,5,Radish,Episyrphus balteatus,0,1,0,1,2.695,1.303,0.629,1.193,10.332,3.125,1.897,
47,28.06.2016,5,Radish,Episyrphus balteatus,0,1,0,1,2.425,1.099,0.504,1.075,9.702,2.678,2.133,
47,28.06.2016,5,Radish,Episyrphus balteatus,0,1,0,1,2.281,1.085,0.524,0.967,8.831,2.576,1.845,
47,28.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.225,0.989,0.517,0.939,8.82,2.445,1.816,
47,28.06.2016,6,Radish,Episyrphus balteatus,0,0,1,1,1.851,0.957,0.449,0.904,8.397,2.31,2.013,
47,28.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,2.319,1.188,0.557,1.067,10.265,2.812,1.916,
47,28.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,1.931,0.972,0.467,0.81,8.8,2.249,1.734,
47,28.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,2.019,1.055,0.484,0.927,9.508,2.466,1.915,
2,28.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.536,1.227,0.503,1.07,10.066,2.8,2.127,
2,28.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,2.211,1.087,0.454,0.982,9.63,2.523,2.163,
2,28.06.2016,8,Radish,Episyrphus balteatus,0,1,0,1,2.498,1.215,0.545,1.069,9.73,2.829,1.961,
2,28.06.2016,5,Radish,Episyrphus balteatus,0,0,1,1,2.184,1.04,0.52,1.031,9.577,2.591,1.983,
2,28.06.2016,5,Radish,Episyrphus balteatus,0,1,0,1,2.484,1.201,0.55,1.142,9.709,2.893,2.076,
2,28.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.14,1.051,0.54,0.875,8.244,2.466,1.62,
2,28.06.2016,3,Radish,Episyrphus balteatus,0,1,0,1,2.155,1.05,0.514,0.835,9.249,2.399,1.625,
2,28.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,1.917,0.956,0.458,0.898,8.889,2.312,1.961,
59,28.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.207,1.1,0.503,0.991,9.644,2.594,1.97,
59,28.06.2016,2,Radish,Episyrphus balteatus,0,1,0,1,2.51,NA,0.497,1.286,10.969,1.783,2.588,
59,28.06.2016,3,Radish,Episyrphus balteatus,0,0,1,1,2.217,1.084,0.567,0.973,10.225,2.624,1.716,
59,28.06.2016,5,Radish,Episyrphus balteatus,0,1,0,1,2.532,1.122,0.539,1.073,10.376,2.734,1.991,
59,28.06.2016,5,Radish,Episyrphus balteatus,0,0,1,1,1.757,0.945,0.432,0.83,8.859,2.207,1.921,
59,28.06.2016,5,Radish,Episyrphus balteatus,0,1,0,1,2.475,1.138,0.541,0.988,10.347,2.667,1.826,
59,28.06.2016,5,Radish,Episyrphus balteatus,0,1,0,1,2.372,1.036,0.553,0.894,9.656,2.483,1.617,
59,28.06.2016,1,Radish,Episyrphus balteatus,0,1,0,1,2.738,1.215,0.496,1.177,10.957,2.888,2.373,
59,28.06.2016,1,Radish,Episyrphus balteatus,0,0,1,1,1.953,0.987,0.458,0.971,10.009,2.416,2.12,
59,28.06.2016,4,Radish,Episyrphus balteatus,0,1,0,1,2.489,1.148,0.567,1.131,10.706,2.846,1.995,
59,28.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,1.832,0.985,0.43,0.849,9.208,2.264,1.974,
59,28.06.2016,4,Radish,Episyrphus balteatus,0,0,1,1,1.97,0.995,0.461,0.975,9.446,2.431,2.115,
59,28.06.2016,4,Radish,Episyrphus balteatus,0,1,0,1,2.157,1.006,0.416,1.021,9.603,2.443,2.454,
71,28.06.2016,2,Radish,Episyrphus balteatus,0,0,1,1,2.125,0.908,0.403,0.856,10.57,2.167,2.124,
