SEN.2;SEN;Nr_SISF;Rank;Taxon_name;Authority;Subfamily;Family;Fern;Gymnosperm;Primitive_Angiosperm;Monocot;Eudicot;Garden_functional_group;Crop_use;Growth_form;Growth_form_simple;Liana;Carnivorous;Parasitic;Height_m;Leaf_duration;Pollination_mode;Structural_blossom_class;Tube_or_spur_present;Ressource;Visual_attraction;Alighting;Pollen_deposition_reception;Displaying_pollen;Pollinator_behaviour;Tube_spur_length_mm;Corolla_or_substitute_length_mm;Flower_diametre_mm;Inflorescence_diameter_mm;Coloured_bracts_or_substitute;Coloured_bract_lenght_mm;Brown_Drab;Green;Blue;Red;Orange;White;Yellow;Violet;Purpur_Magenta;Rose;January;February;March;April;May;June;July;August;September;October;November;December;Flower_onset;Months_flowering;Naturalization_status;Young_species;Freisetzungsverordnung;Black_list;Watch_list;Ecological_group;Red_list_CH;Red_list_MP;Red_list_MP2;IndigenatCH;Origin_status;Geographic_range_CHECK;Note
458;458;33350;sp;Anemone blanda;Schott & Kotschy;NA;Ranunculaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.18;pre-summergreen;biotic;dish_bowl;0;P;diffuse;diffuse;diffuse_inside;open;primitive;0;25;50;NA;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;March;2;neophyte;0;0;0;0;NA;NA;NA;NA;N;1;E2g;
459;459;NA;sp;Anemone coronaria;L.;NA;Ranunculaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.3;pre-summergreen;biotic;dish_bowl;0;P;diffuse;diffuse;diffuse_inside;open;primitive;0;40;65;NA;0;0;0;0;1;1;0;1;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;March;3;archeophyte_or_neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;C2;
NA;NA;33370;sp;Anemone hupehensis;(Lemoine) Lemoine;NA;Ranunculaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.6;deciduous;biotic;dish_bowl;0;P;diffuse;diffuse;diffuse_inside;open;primitive;0;30;60;NA;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;July;4;neophyte;0;0;0;0;NA;NA;NA;NA;N;1;A4b;
463;463;33600;sp;Anemone nemorosa;L.;NA;Ranunculaceae;0;0;0;0;1;spontanous;0;geophyte;perennial herbaceous plant;0;0;0;0.2;pre-summergreen;biotic;dish_bowl;0;P;diffuse;diffuse;diffuse_inside;open;primitive;0;15;40;NA;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;March;3;idiochorophyte;0;0;0;0;forest_plant;LC;LC;LC;I;0;D3;
606;606;44600;sp;Aristolochia clematitis;L.;NA;Aristolochiaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;1;deciduous;biotic;pitcher_trap;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;indigenous_or_archeophyte;0;0;0;0;weeds_ruderal_plants;VU;EN;EN;A;0;C2c;
612;612;44800;sp;Aristolochia rotunda;L.;NA;Aristolochiaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.4;deciduous;biotic;pitcher_trap;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;indigenous_or_archeophyte;0;0;0;0;unfertilized_dry_meadow;CR;-;-;I;0;D1;
622;622;45600;sp;Armoracia rusticana;G. Gaertn. & al.;NA;Brassicaceae;0;0;0;0;1;crop;1;geophyte;perennial herbaceous plant;0;0;0;1.5;deciduous;biotic;dish_bowl;0;NP;margin;margin;diffuse_inside;half_hidden;alighting;0;6;10;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;May;1;archeophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;A;0;C2b;
656;656;48100;sp;Arum italicum;Mill.;NA;Araceae;0;0;0;1;0;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.5;pre-summergreen;biotic;pitcher_trap;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;indigenous_or_neophyte;0;0;0;0;weeds_ruderal_plants;EN;CR;DD;A;0;C2;
659;659;48200;sp;Arum maculatum;L.;NA;Araceae;0;0;0;1;0;spontanous;0;geophyte;perennial herbaceous plant;0;0;0;0.45;pre-summergreen;biotic;pitcher_trap;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;idiochorophyte;0;0;0;0;forest_plant;LC;LC;LC;I;0;D3;
665;665;48700;sp;Asarum europaeum;L.;NA;Aristolochiaceae;0;0;0;0;1;groundcover_structure;0;geophyte;perennial herbaceous plant;0;0;0;0.1;evergreen;biotic;bell_trumpet;0;NP;corolla_or_substitute;more_exact;central_inside;half_hidden;crawling_in;0;15;NA;NA;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;April;2;idiochorophyte;0;0;0;0;forest_plant;NA;NA;NA;I;0;B6;
667;667;48800;sp;Asclepias syriaca;L.;NA;Apocynaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;2;deciduous;biotic;pinch_trap;1;NP;corolla_or_substitute;more_exact;central_inside;hidden;alighting;1;10;10;120;0;NA;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;June;3;neophyte;0;0;1;0;weeds_ruderal_plants;(NT);(NT);(NT);N;1;A2c;
669;669;48900;sp;Asparagus officinalis;L.;NA;Asparagaceae;0;0;0;1;0;crop;1;geophyte;perennial herbaceous plant;0;0;0;1;deciduous;biotic;bell_trumpet;0;NP;corolla_or_substitute;more_exact;central_inside;half_hidden;crawling_in;0;6;NA;NA;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;May;2;archeophyte;0;0;0;0;weeds_ruderal_plants;LC;NT;NT;A;0;C2b;
NA;NA;NA;sp;Asphodeline lutea;(L.) Rchb.;NA;Asphodelaceae;0;0;0;1;0;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;1;deciduous;biotic;flag;0;NP;corolla_or_substitute;lower_lip_or_carina;sternotribic;open;alighting;0;30;NA;NA;0;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;May;2;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;C1;
NA;NA;NA;sp;Aster dumosus;Hoffm.;Asteroideae;Asteraceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.8;deciduous;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;4.5;7;NA;18;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;August;3;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A2c;
720;720;52300;sp;Aster novae-angliae;L.;Asteroideae;Asteraceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;2.2;deciduous;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;7;15;NA;40;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;August;2;neophyte;0;0;0;0;wetland_plant;(NT);(NT);(NT);N;1;A2;
724;724;52500;aggr;Aster novi-belgii aggr.;;Asteroideae;Asteraceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;1.5;deciduous;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;7.5;12;NA;40;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;August;2;neophyte;0;0;0;1;NA;NA;NA;NA;N;1;A2c;
NA;NA;NA;sp;Baptisia australis;(L.) R. Br.;Faboidae;Fabaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;1.5;deciduous;biotic;flag;1;NP;standard;lower_lip_or_carina;sternotribic;hidden;alighting_forcing;9;27;NA;NA;0;NA;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;June;2;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A2c;
NA;NA;NA;sp;Bletilla striata;(Thunb.) Rchb. f.;NA;Orchidaceae;0;0;0;1;0;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.5;deciduous;biotic;gullet;0;NP;both_lips;lower_lip_or_carina;nototribic;hidden;alighting_forcing;0;32;NA;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;May;2;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A4b;
959;959;67450;sp;Brunnera macrophylla;(Adams) I. M. Johnst.;NA;Boraginaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.5;deciduous;biotic;stielteller;1;NP;margin;margin;central_inside;hidden;alighting;0.9;2.5;6;NA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;April;2;neophyte;0;0;0;0;NA;NA;NA;NA;N;1;E2i;
1014;1017;72000;aggr;Calamintha nepeta aggr.;;NA;Lamiaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.8;deciduous;biotic;gullet;1;NP;both_lips;lower_lip_or_carina;nototribic;hidden;alighting_forcing;8;12;5;NA;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;July;3;indigenous_or_archeophyte;0;0;0;0;unfertilized_dry_meadow;NA;NA;NA;I;0;C1;
1043;1043;73900;sp;Calystegia sepium;(L.) R. Br.;NA;Convolvulaceae;0;0;0;0;1;spontanous;0;geophyte;perennial herbaceous plant;1;0;0;3;deciduous;biotic;bell_trumpet;0;NP;corolla_or_substitute;more_exact;central_inside;half_hidden;crawling_in;0;50;50;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;June;4;idiochorophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;B4b;
NA;NA;NA;sp;Camassia cusickii;S. Watson;NA;Asparagaceae;0;0;0;1;0;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.8;pre-summergreen;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;27;54;NA;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;April;2;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A2b;
1095;1095;76800;sp;Campanula rapunculoides;L.;NA;Campanulaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;1;deciduous;biotic;bell_trumpet;0;NP;corolla_or_substitute;more_exact;central_inside;half_hidden;crawling_in;0;30;20;NA;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;June;4;idiochorophyte;0;0;0;0;pioneer_plant_low_elevations;LC;LC;LC;I;0;B6;
1135;1135;78500;sp;Cardamine bulbifera;(L.) Crantz;NA;Brassicaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.45;deciduous;biotic;dish_bowl;0;NP;margin;margin;diffuse_inside;half_hidden;alighting;0;18;20;NA;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;April;2;idiochorophyte;0;0;0;0;forest_plant;LC;VU;VU;I;0;D3;
1145;1145;79600;sp;Cardamine pentaphyllos;(L.) Crantz;NA;Brassicaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.5;deciduous;biotic;dish_bowl;0;NP;margin;margin;diffuse_inside;half_hidden;alighting;0;20;28;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;April;2;idiochorophyte;0;0;0;0;forest_plant;LC;NT;NT;I;0;E3b;
1563;1563;113500;sp;Circaea lutetiana;L.;NA;Onagraceae;0;0;0;0;1;spontanous;0;geophyte;perennial herbaceous plant;0;0;0;0.9;deciduous;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;4;5;NA;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;June;3;idiochorophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;B4c;
1565;1565;113800;sp;Cirsium arvense;(L.) Scop.;Carduoideae;Asteraceae;0;0;0;0;1;spontanous;0;geophyte;perennial herbaceous plant;0;0;0;1.5;deciduous;biotic;brush;1;NP;diffuse;diffuse;diffuse_outside;open;alighting;11;18;NA;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;July;3;idiochorophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;B6b;
1602;1602;116600;sp;Clinopodium vulgare;L.;NA;Lamiaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.8;partly_wintergreen;biotic;gullet;1;NP;both_lips;lower_lip_or_carina;nototribic;hidden;alighting_forcing;7.5;15;NA;NA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;July;3;idiochorophyte;0;0;0;0;unfertilized_dry_meadow;LC;LC;LC;I;0;B6;
1643;1643;118800;sp;Convallaria majalis;L.;NA;Asparagaceae;0;0;0;1;0;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.25;deciduous;biotic;bell_trumpet;0;NP;corolla_or_substitute;more_exact;central_inside;half_hidden;crawling_in;0;7;NA;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;May;1;indigenous_or_neophyte;0;0;0;0;forest_plant;LC;LC;LC;I;0;D3;
1644;1644;118900;sp;Convolvulus arvensis;L.;NA;Convolvulaceae;0;0;0;0;1;spontanous;0;geophyte;perennial herbaceous plant;1;0;0;0.1;deciduous;biotic;bell_trumpet;0;NP;corolla_or_substitute;more_exact;central_inside;half_hidden;crawling_in;0;25;40;NA;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;June;4;archeophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;A;0;B6a;
1675;1675;121100;sp;Corydalis cava;(L.) Schweigg. & Körte;Fumarioideae;Papaveraceae;0;0;0;0;1;spontanous;0;geophyte;perennial herbaceous plant;0;0;0;0.2;pre-summergreen;biotic;flag;1;NP;corolla_or_substitute;lower_lip_or_carina;sternotribic;hidden;alighting_forcing;15;25;NA;NA;0;NA;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;March;2;idiochorophyte;0;0;0;0;forest_plant;LC;LC;LC;I;0;D3;
NA;NA;NA;hybrid;Crocosmia × crocosmiiflora;(Lemoine) N. E. Br.;NA;Iridaceae;0;0;0;1;0;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;1;deciduous;biotic;bell_trumpet;1;NP;corolla_or_substitute;more_exact;central_inside;open;crawling_in;18;25;50;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;July;3;neophyte;1;0;0;0;NA;NA;NA;NA;NC;1;CV;
1786;1786;127950;sp;Cyclamen coum;Mill.;NA;Primulaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.1;wintergreen;biotic;bell_trumpet;1;NP;corolla_or_substitute;more_exact;central_inside;half_hidden;crawling_in;4.5;14;NA;NA;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;February;3;neophyte;0;0;0;0;forest_plant;VU;VU;-;N;1;C2b;
NA;NA;NA;cultivar;Dahlia CV;;Asteroideae;Asteraceae;0;0;0;0;1;annual_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;2;deciduous;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;10;50;NA;200;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;July;4;neophyte;1;0;0;0;NA;NA;NA;NA;NC;1;CV;
NA;NA;NA;sp;Dahlia merckii;Lehm.;Asteroideae;Asteraceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.9;deciduous;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;NA;NA;NA;50;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;July;4;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A2a;
NA;NA;NA;hybrid;Delphinium × cultorum;Voss.;NA;Ranunculaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;1.8;deciduous;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;alighting_forcing;15;30;40;NA;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;1;0;1;1;0;0;June;4;neophyte;1;0;0;0;NA;NA;NA;NA;NC;1;CV;
NA;NA;NA;sp;Dicentra spectabilis;(L.) Fukuhara;Fumarioideae;Papaveraceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;1.5;pre-summergreen;biotic;flag;1;NP;corolla_or_substitute;lower_lip_or_carina;sternotribic;hidden;alighting_forcing;16.7;25;NA;NA;0;NA;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;May;2;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A4b;
NA;NA;140050;sp;Doronicum orientale;Hoffm.;Asteroideae;Asteraceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.6;deciduous;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;4;28;NA;60;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;April;2;neophyte;0;0;0;0;NA;NA;NA;NA;N;1;C2b;
2014;2014;141900;sp;Dracunculus vulgaris;Schott;NA;Araceae;0;0;0;1;0;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;1.5;pre-summergreen;biotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;archeophyte;0;0;0;0;weeds_ruderal_plants;CR;-;-;N;1;C2;
2040;2040;NA;sp;Echinacea purpurea;(L.) Moench;Asteroideae;Asteraceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;1.5;deciduous;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;5;80;NA;150;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;July;3;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A2c;
2074;2074;145705;aggr;Eleocharis palustris aggr.;;NA;Cyperaceae;0;0;0;1;0;pond_plant;0;geophyte;perennial herbaceous plant;0;0;0;0.8;wintergreen;abiotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;idiochorophyte;0;0;0;0;wetland_plant;LC;LC;LC;I;0;B3;
2089;2089;146560;sp;Elymus repens;(L.) Gould;NA;Poaceae;0;0;0;1;0;spontanous;0;geophyte;perennial herbaceous plant;0;0;0;1;partly_wintergreen;abiotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;idiochorophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;B3;
2123;2123;149450;sp;Epimedium pinnatum;Fisch.;NA;Berberidaceae;0;0;0;0;1;groundcover_structure;0;geophyte;perennial herbaceous plant;0;0;0;0.4;wintergreen;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;5;10;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;April;2;neophyte;0;0;0;0;NA;NA;NA;NA;N;1;E2i;
2150;2150;150600;sp;Equisetum arvense;L.;NA;Equisetaceae;1;0;0;0;0;spontanous;0;geophyte;perennial herbaceous plant;0;0;0;0.6;deciduous;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;idiochorophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;B3;
2157;2157;151500;sp;Equisetum telmateia;Ehrh.;NA;Equisetaceae;1;0;0;0;0;spontanous;0;geophyte;perennial herbaceous plant;0;0;0;2;deciduous;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;idiochorophyte;0;0;0;0;forest_plant;LC;LC;LC;I;0;B3a;
2174;2174;152200;sp;Eranthis hyemalis;(L.) Salisb.;NA;Ranunculaceae;0;0;0;0;1;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.15;pre-summergreen;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;6;15;30;NA;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;January;3;indigenous_or_neophyte;0;0;0;0;forest_plant;NT;NT;NT;A;0;D1;
2274;2274;159900;sp;Euphorbia dulcis;L.;NA;Euphorbiaceae;0;0;0;0;1;spontanous;0;geophyte;perennial herbaceous plant;0;0;0;0.5;deciduous;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;0;NA;20;1;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;April;3;idiochorophyte;0;0;0;0;forest_plant;NA;NA;NA;I;0;D4;
NA;NA;NA;sp;Eutrema japonicum;(Miq.) Koidz.;NA;Brassicaceae;0;0;0;0;1;crop;1;geophyte;perennial herbaceous plant;0;0;0;0.75;deciduous;biotic;dish_bowl;0;NP;margin;margin;diffuse_inside;half_hidden;alighting;0;9;10;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;March;2;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A4b;
NA;NA;NA;sp;Fritillaria imperialis;L.;NA;Liliaceae;0;0;0;1;0;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;1.5;pre-summergreen;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;70;NA;NA;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;April;3;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A4c;
2478;2478;174400;sp;Fritillaria meleagris;L.;NA;Liliaceae;0;0;0;1;0;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.3;pre-summergreen;biotic;bell_trumpet;0;NP;corolla_or_substitute;more_exact;central_inside;half_hidden;crawling_in;0;40;40;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;April;2;idiochorophyte;0;0;0;0;wetland_plant;EN;CR;-;I;0;D3;
2513;2513;176150;sp;Galanthus elwesii;Hook. f.;NA;Amaryllidaceae;0;0;0;1;0;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.2;pre-summergreen;biotic;bell_trumpet;0;NP;corolla_or_substitute;more_exact;central_inside;half_hidden;crawling_in;0;25;NA;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;February;1;neophyte;0;0;0;0;NA;NA;NA;NA;N;1;E2g;
2514;2514;176200;sp;Galanthus nivalis;L.;NA;Amaryllidaceae;0;0;0;1;0;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.2;pre-summergreen;biotic;bell_trumpet;0;NP;corolla_or_substitute;more_exact;central_inside;half_hidden;crawling_in;0;20;NA;NA;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;January;3;indigenous_or_neophyte;0;0;0;0;mountain_plant;NT;NT;NT;I;0;D1;
2557;2557;179300;sp;Galium odoratum;(L.) Scop.;NA;Rubiaceae;0;0;0;0;1;spontanous;0;geophyte;perennial herbaceous plant;0;0;0;0.45;partly_wintergreen;biotic;stielteller;1;NP;margin;margin;central_inside;open;alighting;3.5;3.5;7;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;April;3;idiochorophyte;0;0;0;0;forest_plant;LC;LC;LC;I;0;B4b;
NA;NA;NA;hybrid;Gladiolus × hortulanus;L.H.Bailey;NA;Iridaceae;0;0;0;1;0;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;1.3;deciduous;biotic;gullet;1;NP;both_lips;lower_lip_or_carina;nototribic;hidden;alighting_forcing;50;60;NA;NA;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;May;5;neophyte;1;0;0;0;NA;NA;NA;NA;NC;1;CV;
NA;NA;NA;sp;Gladiolus callianthus;Kelway;NA;Iridaceae;0;0;0;1;0;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;1.1;deciduous;biotic;stielteller;1;NP;margin;margin;central_inside;hidden;alighting;10;30;NA;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;July;2;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A3c;
2706;2706;189800;sp;Gladiolus communis;L.;NA;Iridaceae;0;0;0;1;0;perennial_border_flower;0;geophyte;perennial herbaceous plant;0;0;0;0.5;deciduous;biotic;gullet;1;NP;both_lips;lower_lip_or_carina;nototribic;hidden;alighting_forcing;12;35;NA;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;May;1;neophyte;1;0;0;0;wetland_plant;CR;CR;CR;N;1;D2;
