plant,ugs_id,period,floral_abundance,plant_present,bee_visits,bee_present
Sanguisorba officinalis,49,A,50,TRUE,0,FALSE
Saponaria ocymoides,8,A,12,TRUE,0,FALSE
Saponaria ocymoides,8,B,40,TRUE,0,FALSE
Saponaria officinalis,27,C,25,TRUE,0,FALSE
Saxifraga umbrosa,31,B,150,TRUE,3,TRUE
Scabiosa columbaria,15,C,2,TRUE,0,FALSE
Scabiosa columbaria,17,B,2,TRUE,8,TRUE
Scabiosa columbaria,17,C,13,TRUE,9,TRUE
Scabiosa columbaria,21,B,2,TRUE,2,TRUE
Scabiosa columbaria,43,B,17,TRUE,3,TRUE
Scabiosa columbaria,51,B,8,TRUE,12,TRUE
Scabiosa columbaria,51,C,2,TRUE,4,TRUE
Scabiosa columbaria,52,C,1,TRUE,0,FALSE
Scabiosa columbaria,53,B,4,TRUE,2,TRUE
Scabiosa columbaria,55,B,6,TRUE,4,TRUE
Scabiosa columbaria,55,C,3,TRUE,2,TRUE
Scandosorbus intermedia,14,A,153,TRUE,2,TRUE
Scutellaria altissima,37,B,815,TRUE,2,TRUE
Sedum album,8,C,93,TRUE,0,FALSE
Sedum album,54,C,133,TRUE,0,FALSE
Sedum palmeri,4,A,200,TRUE,1,TRUE
Sedum sexangulare,19,C,178,TRUE,1,TRUE
Sedum sexangulare,26,C,41,TRUE,0,FALSE
Senecio vulgaris,2,A,5,TRUE,0,FALSE
Senecio vulgaris,6,B,20,TRUE,0,FALSE
Senecio vulgaris,6,C,6,TRUE,0,FALSE
Senecio vulgaris,54,A,33,TRUE,0,FALSE
Sherardia arvensis,38,A,15,TRUE,0,FALSE
Sherardia arvensis,47,A,92,TRUE,0,FALSE
Sherardia arvensis,47,B,43,TRUE,0,FALSE
Sherardia arvensis,47,C,14,TRUE,0,FALSE
Silene chalcedonica,8,C,23,TRUE,0,FALSE
Silene flos-cuculi,19,B,6,TRUE,0,FALSE
Silene noctiflora,55,B,2,TRUE,1,TRUE
Silene nutans,15,B,33,TRUE,0,FALSE
Silene nutans,15,C,3,TRUE,0,FALSE
Silene nutans,49,A,19,TRUE,0,FALSE
Silene nutans,51,B,53,TRUE,2,TRUE
Silene nutans,52,A,20,TRUE,0,FALSE
Silene nutans,52,B,8,TRUE,0,FALSE
Silene nutans,55,A,6,TRUE,0,FALSE
Silene nutans,55,B,6,TRUE,0,FALSE
Silene vulgaris,14,A,2,TRUE,0,FALSE
Silene vulgaris,14,B,24,TRUE,0,FALSE
Silene vulgaris,15,B,3,TRUE,0,FALSE
Silene vulgaris,21,C,6,TRUE,0,FALSE
Silene vulgaris,56,A,65,TRUE,1,TRUE
Silene vulgaris,56,B,51,TRUE,1,TRUE
Silene vulgaris,56,C,6,TRUE,0,FALSE
Silene vulgaris,59,C,4,TRUE,0,FALSE
Solanum lycopersicum,4,C,7,TRUE,0,FALSE
Solanum lycopersicum,6,B,10,TRUE,0,FALSE
Solanum lycopersicum,6,C,25,TRUE,0,FALSE
Solanum lycopersicum,7,B,12,TRUE,0,FALSE
Solanum lycopersicum,7,C,15,TRUE,0,FALSE
Solanum melongena,4,B,1,TRUE,0,FALSE
Sonchus arvensis,1,C,1,TRUE,1,TRUE
Sonchus asper,1,C,6,TRUE,0,FALSE
Sonchus asper,8,B,14,TRUE,0,FALSE
Sonchus asper,10,C,1,TRUE,0,FALSE
Sonchus asper,29,C,8,TRUE,0,FALSE
Sonchus asper,45,B,3,TRUE,0,FALSE
Sonchus asper,56,B,2,TRUE,0,FALSE
Sonchus oleraceus,56,B,8,TRUE,0,FALSE
Sorbus aria,16,A,105,TRUE,6,TRUE
Sorbus aria,54,A,86,TRUE,7,TRUE
Sorbus aucuparia,13,A,65,TRUE,1,TRUE
Spiraea chamaedryfolia,20,A,140,TRUE,0,FALSE
Spiraea japonica,42,C,78,TRUE,2,TRUE
Spiraea nipponica,22,B,72,TRUE,0,FALSE
Spiraea thunbergii,17,A,9338,TRUE,0,FALSE
Stachys byzantina,12,C,540,TRUE,19,TRUE
Stachys byzantina,30,B,2112,TRUE,4,TRUE
Stachys officinalis,39,C,341,TRUE,2,TRUE
Stachys sylvatica,39,B,14,TRUE,0,FALSE
Stellaria graminea,46,B,3,TRUE,0,FALSE
Stellaria graminea,46,C,11,TRUE,2,TRUE
Stellaria graminea,48,A,23,TRUE,0,FALSE
Stellaria media,16,A,17,TRUE,0,FALSE
Symphoricarpos albus,45,A,3,TRUE,4,TRUE
Symphoricarpos albus,45,C,26,TRUE,2,TRUE
Symphyotrichum novae-angliae,11,C,12,TRUE,2,TRUE
Symphytum officinale,1,A,549,TRUE,22,TRUE
Symphytum officinale,8,B,39,TRUE,2,TRUE
Symphytum officinale,10,C,38,TRUE,3,TRUE
Symphytum officinale,22,A,53,TRUE,6,TRUE
Symphytum officinale,22,B,6,TRUE,2,TRUE
Symphytum officinale,58,A,59,TRUE,2,TRUE
Syringa josikaea,13,A,88,TRUE,0,FALSE
Syringa persica,19,B,1665,TRUE,8,TRUE
Syringa persica,21,B,1760,TRUE,1,TRUE
Syringa pubescens,24,C,196,TRUE,2,TRUE
Syringa pubescens,36,A,256,TRUE,0,FALSE
Syringa pubescens,47,A,405,TRUE,1,TRUE
Syringa vulgaris,29,A,114,TRUE,0,FALSE
Syringa vulgaris,31,A,9,TRUE,0,FALSE
Tagetes erecta,7,C,1,TRUE,2,TRUE
Tagetes erecta,29,C,1,TRUE,0,FALSE
Tanacetum microphyllum,10,B,420,TRUE,12,TRUE
Tanacetum parthenium,7,B,97,TRUE,1,TRUE
Tanacetum parthenium,9,B,31,TRUE,1,TRUE
Taraxacum officinale,2,B,1,TRUE,0,FALSE
Taraxacum officinale,10,A,1,TRUE,0,FALSE
Taraxacum officinale,13,A,5,TRUE,0,FALSE
Taraxacum officinale,13,B,2,TRUE,0,FALSE
Taraxacum officinale,14,A,4,TRUE,0,FALSE
Taraxacum officinale,17,A,45,TRUE,12,TRUE
Taraxacum officinale,18,A,15,TRUE,1,TRUE
Taraxacum officinale,18,B,5,TRUE,3,TRUE
Taraxacum officinale,20,A,2,TRUE,0,FALSE
Taraxacum officinale,23,A,76,TRUE,16,TRUE
Taraxacum officinale,31,A,6,TRUE,0,FALSE
Taraxacum officinale,34,A,26,TRUE,7,TRUE
Taraxacum officinale,34,C,1,TRUE,0,FALSE
Taraxacum officinale,37,A,5,TRUE,0,FALSE
Taraxacum officinale,37,C,1,TRUE,0,FALSE
Taraxacum officinale,39,A,1,TRUE,1,TRUE
Taraxacum officinale,40,A,6,TRUE,2,TRUE
Taraxacum officinale,42,A,4,TRUE,1,TRUE
Taraxacum officinale,44,A,3,TRUE,0,FALSE
Taraxacum officinale,48,A,2,TRUE,0,FALSE
Taraxacum officinale,48,B,3,TRUE,1,TRUE
Taraxacum officinale,51,A,7,TRUE,14,TRUE
Taraxacum officinale,56,B,1,TRUE,0,FALSE
Taraxacum officinale,57,A,8,TRUE,3,TRUE
Taraxacum officinale,58,A,1,TRUE,0,FALSE
Teucrium chamaedrys,15,C,158,TRUE,17,TRUE
Teucrium chamaedrys,49,C,37,TRUE,0,FALSE
Thymus pulegioides,50,B,41,TRUE,0,FALSE
Thymus serpyllum,15,B,114,TRUE,0,FALSE
Thymus serpyllum,15,C,28,TRUE,0,FALSE
Thymus serpyllum,49,B,592,TRUE,5,TRUE
Thymus serpyllum,49,C,1043,TRUE,9,TRUE
Thymus serpyllum,55,B,103,TRUE,5,TRUE
Thymus vulgaris,6,A,60,TRUE,0,FALSE
Thymus vulgaris,7,A,1800,TRUE,4,TRUE
Thymus vulgaris,15,B,158,TRUE,4,TRUE
Tiarella cordifolia,27,A,79,TRUE,0,FALSE
Torilis japonica,48,C,1650,TRUE,2,TRUE
Tradescantia virginiana,29,C,1,TRUE,0,FALSE
Tragopogon porrifolius,1,A,1,TRUE,0,FALSE
Tragopogon porrifolius,3,C,5,TRUE,0,FALSE
Tragopogon porrifolius,10,A,19,TRUE,0,FALSE
Tragopogon porrifolius,12,B,7,TRUE,1,TRUE
Tragopogon pratensis,57,B,1,TRUE,0,FALSE
Trifolium alexandrinum,12,C,56,TRUE,0,FALSE
Trifolium campestre,50,B,213,TRUE,0,FALSE
Trifolium campestre,51,B,1303,TRUE,0,FALSE
Trifolium campestre,52,B,121,TRUE,1,TRUE
Trifolium dubium,13,B,22,TRUE,0,FALSE
Trifolium dubium,14,B,100,TRUE,0,FALSE
Trifolium dubium,14,C,26,TRUE,0,FALSE
Trifolium dubium,15,B,840,TRUE,0,FALSE
Trifolium dubium,16,B,13,TRUE,0,FALSE
Trifolium dubium,17,B,584,TRUE,0,FALSE
Trifolium dubium,17,C,266,TRUE,0,FALSE
Trifolium dubium,18,B,2038,TRUE,0,FALSE
Trifolium dubium,18,C,85,TRUE,0,FALSE
Trifolium dubium,19,C,23,TRUE,0,FALSE
Trifolium dubium,28,B,1194,TRUE,0,FALSE
Trifolium dubium,29,B,120,TRUE,0,FALSE
Trifolium dubium,29,C,29,TRUE,0,FALSE
Trifolium dubium,37,B,4,TRUE,0,FALSE
Trifolium dubium,38,B,323,TRUE,0,FALSE
Trifolium dubium,46,B,21,TRUE,0,FALSE
Trifolium dubium,47,A,141,TRUE,0,FALSE
Trifolium dubium,51,B,142,TRUE,0,FALSE
Trifolium dubium,52,A,2107,TRUE,0,FALSE
Trifolium dubium,52,B,2970,TRUE,1,TRUE
Trifolium dubium,53,B,19,TRUE,0,FALSE
Trifolium dubium,56,A,16,TRUE,0,FALSE
Trifolium dubium,59,A,192,TRUE,0,FALSE
Trifolium dubium,59,B,3690,TRUE,5,TRUE
Trifolium dubium,60,A,285,TRUE,0,FALSE
Trifolium hybridum,22,C,56,TRUE,0,FALSE
Trifolium hybridum,58,C,233,TRUE,5,TRUE
Trifolium incarnatum,12,C,360,TRUE,1,TRUE
Trifolium incarnatum,58,B,98,TRUE,0,FALSE
Trifolium pratense,13,A,215,TRUE,1,TRUE
Trifolium pratense,13,B,83,TRUE,0,FALSE
Trifolium pratense,14,B,80,TRUE,2,TRUE
Trifolium pratense,14,C,65,TRUE,1,TRUE
Trifolium pratense,16,B,11,TRUE,0,FALSE
Trifolium pratense,17,B,179,TRUE,0,FALSE
Trifolium pratense,17,C,1155,TRUE,0,FALSE
Trifolium pratense,18,A,14,TRUE,0,FALSE
Trifolium pratense,18,B,3330,TRUE,3,TRUE
Trifolium pratense,18,C,198,TRUE,1,TRUE
Trifolium pratense,19,B,891,TRUE,0,FALSE
Trifolium pratense,19,C,34,TRUE,0,FALSE
Trifolium pratense,20,A,310,TRUE,2,TRUE
Trifolium pratense,20,B,343,TRUE,8,TRUE
Trifolium pratense,20,C,101,TRUE,0,FALSE
Trifolium pratense,21,B,924,TRUE,5,TRUE
Trifolium pratense,21,C,234,TRUE,1,TRUE
Trifolium pratense,22,A,110,TRUE,1,TRUE
Trifolium pratense,22,B,132,TRUE,1,TRUE
Trifolium pratense,23,B,156,TRUE,0,FALSE
Trifolium pratense,23,C,558,TRUE,1,TRUE
Trifolium pratense,34,C,36,TRUE,0,FALSE
Trifolium pratense,35,A,595,TRUE,0,FALSE
Trifolium pratense,35,B,300,TRUE,1,TRUE
Trifolium pratense,35,C,79,TRUE,2,TRUE
Trifolium pratense,37,B,3120,TRUE,3,TRUE
Trifolium pratense,37,C,167,TRUE,1,TRUE
Trifolium pratense,43,A,309,TRUE,0,FALSE
Trifolium pratense,43,B,33,TRUE,2,TRUE
Trifolium pratense,43,C,308,TRUE,5,TRUE
Trifolium pratense,44,A,8,TRUE,0,FALSE
Trifolium pratense,44,B,412,TRUE,2,TRUE
Trifolium pratense,44,C,100,TRUE,2,TRUE
Trifolium pratense,45,A,2824,TRUE,0,FALSE
Trifolium pratense,45,B,456,TRUE,0,FALSE
Trifolium pratense,45,C,882,TRUE,1,TRUE
Trifolium pratense,46,B,1122,TRUE,3,TRUE
Trifolium pratense,46,C,446,TRUE,0,FALSE
Trifolium pratense,47,A,221,TRUE,1,TRUE
Trifolium pratense,47,B,954,TRUE,3,TRUE
Trifolium pratense,48,A,270,TRUE,0,FALSE
Trifolium pratense,48,C,18,TRUE,1,TRUE
Trifolium pratense,49,A,75,TRUE,0,FALSE
Trifolium pratense,50,A,248,TRUE,0,FALSE
Trifolium pratense,50,B,78,TRUE,1,TRUE
Trifolium pratense,50,C,43,TRUE,3,TRUE
Trifolium pratense,51,C,522,TRUE,0,FALSE
Trifolium pratense,52,A,1028,TRUE,1,TRUE
Trifolium pratense,52,B,504,TRUE,10,TRUE
Trifolium pratense,52,C,59,TRUE,2,TRUE
Trifolium pratense,53,A,115,TRUE,2,TRUE
Trifolium pratense,53,B,104,TRUE,0,FALSE
Trifolium pratense,53,C,252,TRUE,1,TRUE
Trifolium pratense,55,C,51,TRUE,0,FALSE
Trifolium pratense,56,A,35,TRUE,0,FALSE
Trifolium pratense,56,B,101,TRUE,0,FALSE
Trifolium pratense,57,A,91,TRUE,0,FALSE
Trifolium pratense,57,B,1194,TRUE,3,TRUE
Trifolium pratense,57,C,378,TRUE,2,TRUE
Trifolium pratense,58,A,598,TRUE,2,TRUE
Trifolium pratense,58,B,1160,TRUE,4,TRUE
Trifolium pratense,58,C,1150,TRUE,2,TRUE
Trifolium pratense,60,A,420,TRUE,0,FALSE
Trifolium pratense,60,C,129,TRUE,4,TRUE
Trifolium repens,1,C,17,TRUE,0,FALSE
Trifolium repens,2,C,38,TRUE,0,FALSE
Trifolium repens,8,B,708,TRUE,1,TRUE
Trifolium repens,8,C,62,TRUE,3,TRUE
Trifolium repens,13,B,337,TRUE,10,TRUE
Trifolium repens,13,C,3122,TRUE,37,TRUE
Trifolium repens,14,C,71,TRUE,0,FALSE
Trifolium repens,16,B,6,TRUE,0,FALSE
Trifolium repens,16,C,2538,TRUE,24,TRUE
Trifolium repens,17,B,358,TRUE,2,TRUE
Trifolium repens,17,C,3034,TRUE,13,TRUE
Trifolium repens,18,B,953,TRUE,12,TRUE
Trifolium repens,18,C,5232,TRUE,10,TRUE
Trifolium repens,19,C,131,TRUE,1,TRUE
Trifolium repens,20,B,50,TRUE,4,TRUE
Trifolium repens,20,C,15,TRUE,2,TRUE
Trifolium repens,22,B,271,TRUE,14,TRUE
Trifolium repens,22,C,218,TRUE,28,TRUE
Trifolium repens,23,B,85,TRUE,3,TRUE
Trifolium repens,23,C,2324,TRUE,16,TRUE
Trifolium repens,24,C,170,TRUE,2,TRUE
Trifolium repens,26,C,73,TRUE,7,TRUE
Trifolium repens,29,B,65,TRUE,0,FALSE
Trifolium repens,29,C,319,TRUE,4,TRUE
Trifolium repens,30,B,300,TRUE,0,FALSE
Trifolium repens,30,C,32,TRUE,3,TRUE
Trifolium repens,33,B,200,TRUE,4,TRUE
Trifolium repens,34,C,766,TRUE,5,TRUE
Trifolium repens,35,B,63,TRUE,3,TRUE
Trifolium repens,37,B,11,TRUE,0,FALSE
Trifolium repens,37,C,56,TRUE,1,TRUE
Trifolium repens,38,B,152,TRUE,2,TRUE
Trifolium repens,38,C,8,TRUE,1,TRUE
Trifolium repens,39,B,448,TRUE,10,TRUE
Trifolium repens,39,C,16,TRUE,0,FALSE
Trifolium repens,40,B,65,TRUE,1,TRUE
Trifolium repens,40,C,1625,TRUE,5,TRUE
Trifolium repens,45,C,403,TRUE,10,TRUE
Trifolium repens,46,B,703,TRUE,5,TRUE
Trifolium repens,46,C,608,TRUE,8,TRUE
Trifolium repens,47,B,814,TRUE,7,TRUE
Trifolium repens,47,C,385,TRUE,16,TRUE
Trifolium repens,48,B,2325,TRUE,12,TRUE
Trifolium repens,48,C,3024,TRUE,45,TRUE
Trifolium repens,50,B,172,TRUE,0,FALSE
Trifolium repens,51,B,715,TRUE,4,TRUE
Trifolium repens,51,C,2205,TRUE,3,TRUE
Trifolium repens,52,A,780,TRUE,0,FALSE
Trifolium repens,52,B,1064,TRUE,22,TRUE
Trifolium repens,52,C,1575,TRUE,99,TRUE
Trifolium repens,53,B,32,TRUE,0,FALSE
Trifolium repens,53,C,154,TRUE,2,TRUE
Trifolium repens,56,C,40,TRUE,1,TRUE
Trifolium repens,57,C,165,TRUE,1,TRUE
Trifolium repens,58,A,151,TRUE,2,TRUE
Trifolium repens,58,B,1220,TRUE,11,TRUE
Trifolium repens,58,C,317,TRUE,0,FALSE
Tropaeolum majus,7,C,7,TRUE,0,FALSE
Tropaeolum majus,10,C,15,TRUE,0,FALSE
Tropaeolum minus,3,C,1,TRUE,0,FALSE
Tulipa agenensis,32,A,1,TRUE,0,FALSE
Urtica dioica,20,C,10000,TRUE,0,FALSE
Urtica dioica,48,B,4500,TRUE,0,FALSE
Valeriana locusta,3,A,777,TRUE,0,FALSE
Valeriana locusta,4,A,75,TRUE,0,FALSE
Valeriana locusta,5,A,4389,TRUE,0,FALSE
Valeriana locusta,7,A,3390,TRUE,0,FALSE
Valeriana locusta,10,A,520,TRUE,0,FALSE
Valeriana locusta,11,A,2285,TRUE,0,FALSE
Valeriana locusta,11,B,793,TRUE,0,FALSE
Valeriana locusta,18,A,72,TRUE,0,FALSE
Valeriana locusta,47,A,65,TRUE,0,FALSE
Valeriana locusta,54,A,450,TRUE,0,FALSE
Valeriana locusta,60,A,852,TRUE,0,FALSE
Valeriana officinalis,10,B,945,TRUE,4,TRUE
Valeriana officinalis,27,B,67,TRUE,0,FALSE
Valeriana rubra,1,A,54,TRUE,0,FALSE
Valeriana rubra,1,B,133,TRUE,0,FALSE
Valeriana rubra,1,C,193,TRUE,0,FALSE
Valeriana rubra,3,B,100,TRUE,2,TRUE
Valeriana rubra,5,B,133,TRUE,0,FALSE
Valeriana rubra,5,C,108,TRUE,4,TRUE
Valeriana rubra,9,B,110,TRUE,0,FALSE
Valeriana rubra,10,B,308,TRUE,0,FALSE
Valeriana rubra,26,A,185,TRUE,0,FALSE
Verbascum nigrum,15,C,315,TRUE,1,TRUE
Verbascum nigrum,41,C,149,TRUE,2,TRUE
Verbascum nigrum,44,C,35,TRUE,0,FALSE
Verbena bonariensis,2,C,270,TRUE,2,TRUE
Verbena bonariensis,9,C,2373,TRUE,1,TRUE
Verbena bonariensis,12,C,68,TRUE,0,FALSE
Verbena bonariensis,58,C,66,TRUE,0,FALSE
Verbena officinalis,24,C,10,TRUE,0,FALSE
Verbena officinalis,56,C,48,TRUE,1,TRUE
Veronica arvensis,21,B,3,TRUE,0,FALSE
Veronica arvensis,54,A,10,TRUE,0,FALSE
Veronica austriaca,55,B,50,TRUE,1,TRUE
Veronica chamaedrys,13,A,14,TRUE,2,TRUE
Veronica chamaedrys,16,A,27,TRUE,0,FALSE
Veronica chamaedrys,20,A,9,TRUE,0,FALSE
Veronica chamaedrys,21,A,26,TRUE,0,FALSE
Veronica chamaedrys,29,A,11,TRUE,2,TRUE
Veronica chamaedrys,31,A,2,TRUE,0,FALSE
Veronica chamaedrys,31,B,39,TRUE,0,FALSE
Veronica chamaedrys,34,A,10,TRUE,1,TRUE
Veronica chamaedrys,35,A,2,TRUE,0,FALSE
Veronica chamaedrys,43,A,11,TRUE,0,FALSE
Veronica chamaedrys,44,A,107,TRUE,1,TRUE
Veronica chamaedrys,45,A,69,TRUE,3,TRUE
Veronica chamaedrys,46,A,28,TRUE,0,FALSE
Veronica chamaedrys,48,A,21,TRUE,0,FALSE
Veronica chamaedrys,57,A,423,TRUE,5,TRUE
Veronica chamaedrys,57,B,1,TRUE,0,FALSE
Veronica chamaedrys,60,A,31,TRUE,0,FALSE
Veronica filiformis,2,B,2,TRUE,0,FALSE
Veronica filiformis,4,B,3,TRUE,0,FALSE
Veronica filiformis,9,C,2,TRUE,0,FALSE
Veronica filiformis,10,A,8,TRUE,0,FALSE
Veronica filiformis,13,B,2,TRUE,0,FALSE
Veronica filiformis,14,A,129,TRUE,0,FALSE
Veronica filiformis,17,A,53,TRUE,0,FALSE
Veronica filiformis,18,A,6,TRUE,0,FALSE
Veronica filiformis,18,B,1,TRUE,0,FALSE
Veronica filiformis,19,A,10,TRUE,0,FALSE
Veronica filiformis,20,A,14,TRUE,0,FALSE
Veronica filiformis,22,B,15,TRUE,0,FALSE
Veronica filiformis,31,A,54,TRUE,0,FALSE
Veronica filiformis,34,A,15,TRUE,2,TRUE
Veronica filiformis,36,A,89,TRUE,1,TRUE
Veronica filiformis,47,B,1,TRUE,0,FALSE
Veronica filiformis,48,A,39,TRUE,0,FALSE
Veronica filiformis,48,B,3,TRUE,0,FALSE
Veronica filiformis,55,B,110,TRUE,0,FALSE
Veronica filiformis,59,A,32,TRUE,0,FALSE
Veronica hederifolia,5,B,2,TRUE,0,FALSE
Veronica hederifolia,46,B,5,TRUE,0,FALSE
Veronica longifolia,26,B,9,TRUE,0,FALSE
Veronica longifolia,26,C,135,TRUE,10,TRUE
Veronica persica,4,A,7,TRUE,0,FALSE
Veronica persica,13,A,11,TRUE,0,FALSE
Veronica persica,15,A,10,TRUE,0,FALSE
Veronica persica,22,A,17,TRUE,0,FALSE
Veronica persica,37,A,1,TRUE,0,FALSE
Veronica persica,38,A,33,TRUE,0,FALSE
Veronica persica,40,A,157,TRUE,1,TRUE
Veronica persica,42,A,24,TRUE,0,FALSE
Veronica persica,47,A,11,TRUE,0,FALSE
Veronica persica,50,A,18,TRUE,0,FALSE
Veronica persica,57,B,1,TRUE,0,FALSE
Veronica serpyllifolia,13,A,3,TRUE,0,FALSE
Veronica serpyllifolia,13,B,5,TRUE,0,FALSE
Veronica serpyllifolia,18,A,30,TRUE,0,FALSE
Veronica serpyllifolia,22,B,5,TRUE,0,FALSE
Veronica serpyllifolia,28,B,14,TRUE,0,FALSE
Veronica serpyllifolia,29,A,33,TRUE,0,FALSE
Veronica serpyllifolia,29,C,1,TRUE,0,FALSE
Veronica serpyllifolia,36,B,13,TRUE,0,FALSE
Veronica serpyllifolia,46,A,1,TRUE,0,FALSE
Veronica serpyllifolia,48,A,24,TRUE,0,FALSE
Veronica serpyllifolia,48,C,3,TRUE,0,FALSE
Veronica sublobata,43,A,7,TRUE,0,FALSE
Viburnum farreri,36,C,4,TRUE,0,FALSE
Viburnum lantana,23,A,270,TRUE,0,FALSE
Viburnum lantana,36,A,2050,TRUE,0,FALSE
Viburnum lantana,42,A,175,TRUE,0,FALSE
Viburnum opulus,59,A,2220,TRUE,0,FALSE
Viburnum tinus,42,A,1282,TRUE,6,TRUE
Vicia cracca,52,B,1932,TRUE,11,TRUE
Vicia cracca,54,A,1,TRUE,0,FALSE
Vicia faba,2,B,11,TRUE,0,FALSE
Vicia faba,6,A,17,TRUE,1,TRUE
Vicia faba,7,A,80,TRUE,1,TRUE
Vicia hirsuta,52,B,79,TRUE,0,FALSE
Vicia sativa,59,A,12,TRUE,0,FALSE
Vicia sativa,60,A,2,TRUE,0,FALSE
Vicia sepium,1,B,25,TRUE,0,FALSE
Vicia sepium,2,B,3,TRUE,0,FALSE
Vicia sepium,2,C,6,TRUE,0,FALSE
Vicia sepium,4,A,7,TRUE,2,TRUE
Vicia sepium,12,A,19,TRUE,1,TRUE
Vicia sepium,12,B,39,TRUE,3,TRUE
Vicia sepium,14,A,39,TRUE,1,TRUE
Vicia sepium,15,A,1,TRUE,0,FALSE
Vicia sepium,15,C,3,TRUE,0,FALSE
Vicia sepium,17,B,10,TRUE,1,TRUE
Vicia sepium,20,A,22,TRUE,1,TRUE
Vicia sepium,20,B,6,TRUE,1,TRUE
Vicia sepium,21,A,29,TRUE,0,FALSE
Vicia sepium,21,C,3,TRUE,0,FALSE
Vicia sepium,23,B,7,TRUE,0,FALSE
Vicia sepium,27,A,8,TRUE,1,TRUE
Vicia sepium,31,B,27,TRUE,1,TRUE
Vicia sepium,34,C,3,TRUE,0,FALSE
Vicia sepium,35,B,14,TRUE,3,TRUE
Vicia sepium,35,C,2,TRUE,0,FALSE
Vicia sepium,37,A,74,TRUE,1,TRUE
Vicia sepium,43,A,3,TRUE,0,FALSE
Vicia sepium,43,B,5,TRUE,0,FALSE
Vicia sepium,44,A,51,TRUE,0,FALSE
Vicia sepium,44,B,1,TRUE,0,FALSE
Vicia sepium,46,A,35,TRUE,0,FALSE
Vicia sepium,47,B,2,TRUE,1,TRUE
Vicia sepium,51,A,34,TRUE,5,TRUE
Vicia sepium,51,B,81,TRUE,2,TRUE
Vicia sepium,53,A,34,TRUE,2,TRUE
Vicia sepium,56,A,7,TRUE,0,FALSE
Vicia sepium,56,B,17,TRUE,1,TRUE
Vicia sepium,56,C,16,TRUE,3,TRUE
Vicia sepium,57,A,47,TRUE,5,TRUE
Vicia sepium,57,B,74,TRUE,1,TRUE
Vicia sepium,57,C,29,TRUE,4,TRUE
Vicia sepium,58,A,225,TRUE,17,TRUE
Vicia sepium,58,B,60,TRUE,7,TRUE
Vicia sepium,60,A,12,TRUE,0,FALSE
Vinca minor,36,A,3,TRUE,0,FALSE
Viola canina,19,A,10,TRUE,0,FALSE
Viola cornuta,29,B,21,TRUE,0,FALSE
Viola cornuta,32,A,13,TRUE,0,FALSE
Viola corsica,9,A,5,TRUE,0,FALSE
Viola odorata,9,A,14,TRUE,0,FALSE
Viola reichenbachiana,11,B,1,TRUE,0,FALSE
Viola reichenbachiana,12,B,4,TRUE,0,FALSE
Viola reichenbachiana,32,A,1,TRUE,0,FALSE
Viola reichenbachiana,43,B,4,TRUE,0,FALSE
Viola riviniana,34,A,3,TRUE,0,FALSE
Viola tricolor,11,A,79,TRUE,0,FALSE
Viola tricolor,11,B,50,TRUE,0,FALSE
Viola tricolor,11,C,3,TRUE,1,TRUE
Viola tricolor,29,C,1,TRUE,0,FALSE
Waldsteinia ternata,34,A,21,TRUE,0,FALSE
Weigela florida,44,B,50,TRUE,0,FALSE
Wisteria floribunda,12,B,576,TRUE,2,TRUE
Wisteria sinensis,17,C,100,TRUE,0,FALSE
